id,activeOnDatingApps,activeOnDatingAppsLastChangedAt,additionalComments,additionalCommentsLastChangedAt,appsUsed,appsUsedLastChangedAt,attribute-Age,attribute-AgeLastChangedAt,attribute-Appearance,attribute-AppearanceLastChangedAt,attribute-Beard,attribute-BeardLastChangedAt,attribute-Clothes,attribute-ClothesLastChangedAt,attribute-Facial Expression,attribute-Facial ExpressionLastChangedAt,attribute-Glasses,attribute-GlassesLastChangedAt,attribute-Hair,attribute-HairLastChangedAt,attribute-Hobbies,attribute-HobbiesLastChangedAt,attribute-Job,attribute-JobLastChangedAt,attribute-Pose,attribute-PoseLastChangedAt,batchID,batchIDLastChangedAt,chosenCharacterBeard,chosenCharacterBeardLastChangedAt,chosenCharacterGlasses,chosenCharacterGlassesLastChangedAt,chosenCharacterHair,chosenCharacterHairLastChangedAt,chosenCharacterHobby,chosenCharacterHobbyLastChangedAt,chosenCharacterInfluenceAge,chosenCharacterInfluenceAgeLastChangedAt,chosenCharacterInfluenceAppearance,chosenCharacterInfluenceAppearanceLastChangedAt,chosenCharacterInfluenceBeard,chosenCharacterInfluenceBeardLastChangedAt,chosenCharacterInfluenceClothes,chosenCharacterInfluenceClothesLastChangedAt,chosenCharacterInfluenceFacialExpression,chosenCharacterInfluenceFacialExpressionLastChangedAt,chosenCharacterInfluenceGlasses,chosenCharacterInfluenceGlassesLastChangedAt,chosenCharacterInfluenceHair,chosenCharacterInfluenceHairLastChangedAt,chosenCharacterInfluenceHobbies,chosenCharacterInfluenceHobbiesLastChangedAt,chosenCharacterInfluenceJob,chosenCharacterInfluenceJobLastChangedAt,chosenCharacterInfluencePose,chosenCharacterInfluencePoseLastChangedAt,chosenCharacterSimilar_age,chosenCharacterSimilar_ageLastChangedAt,chosenCharacterSimilar_appearance,chosenCharacterSimilar_appearanceLastChangedAt,chosenCharacterSimilar_beard,chosenCharacterSimilar_beardLastChangedAt,chosenCharacterSimilar_clothes,chosenCharacterSimilar_clothesLastChangedAt,chosenCharacterSimilar_glasses,chosenCharacterSimilar_glassesLastChangedAt,chosenCharacterSimilar_hair,chosenCharacterSimilar_hairLastChangedAt,chosenCharacterSimilar_hobbies,chosenCharacterSimilar_hobbiesLastChangedAt,chosenCharacterSimilar_job,chosenCharacterSimilar_jobLastChangedAt,chosenProfile,chosenProfileLastChangedAt,dislikedProfile,dislikedProfileLastChangedAt,factor-Age,factor-AgeLastChangedAt,factor-Appearance,factor-AppearanceLastChangedAt,factor-Dietary preferences,factor-Dietary preferencesLastChangedAt,factor-Education Level,factor-Education LevelLastChangedAt,factor-Ethnicity,factor-EthnicityLastChangedAt,factor-Height,factor-HeightLastChangedAt,factor-Hobbies,factor-HobbiesLastChangedAt,factor-Income level,factor-Income levelLastChangedAt,factor-Language spoken,factor-Language spokenLastChangedAt,factor-Mental Health,factor-Mental HealthLastChangedAt,factor-Nationality,factor-NationalityLastChangedAt,factor-Number of children,factor-Number of childrenLastChangedAt,factor-Pet ownership,factor-Pet ownershipLastChangedAt,factor-Physical Health,factor-Physical HealthLastChangedAt,factor-Political affiliation,factor-Political affiliationLastChangedAt,factor-Popularity on App,factor-Popularity on AppLastChangedAt,factor-Profession,factor-ProfessionLastChangedAt,factor-Race / Ethnicity,factor-Race / EthnicityLastChangedAt,factor-Relationship history,factor-Relationship historyLastChangedAt,factor-Social media activity,factor-Social media activityLastChangedAt,frequency,frequencyLastChangedAt,gameID,gameIDLastChangedAt,likedProfile,likedProfileLastChangedAt,ownProfileID,ownProfileIDLastChangedAt,playerID,playerIDLastChangedAt,recommend-Age,recommend-AgeLastChangedAt,recommend-Appearance,recommend-AppearanceLastChangedAt,recommend-Dietary preferences,recommend-Dietary preferencesLastChangedAt,recommend-Education Level,recommend-Education LevelLastChangedAt,recommend-Ethnicity,recommend-EthnicityLastChangedAt,recommend-Height,recommend-HeightLastChangedAt,recommend-Hobbies,recommend-HobbiesLastChangedAt,recommend-Income level,recommend-Income levelLastChangedAt,recommend-Language spoken,recommend-Language spokenLastChangedAt,recommend-Mental Health,recommend-Mental HealthLastChangedAt,recommend-Nationality,recommend-NationalityLastChangedAt,recommend-Number of children,recommend-Number of childrenLastChangedAt,recommend-Pet ownership,recommend-Pet ownershipLastChangedAt,recommend-Physical Health,recommend-Physical HealthLastChangedAt,recommend-Political affiliation,recommend-Political affiliationLastChangedAt,recommend-Popularity on App,recommend-Popularity on AppLastChangedAt,recommend-Profession,recommend-ProfessionLastChangedAt,recommend-Race / Ethnicity,recommend-Race / EthnicityLastChangedAt,recommend-Relationship history,recommend-Relationship historyLastChangedAt,recommend-Social media activity,recommend-Social media activityLastChangedAt,recommendationDiversity,recommendationDiversityLastChangedAt,recommendationQuality,recommendationQualityLastChangedAt,roundID,roundIDLastChangedAt,surveyAttributeAge,surveyAttributeAgeLastChangedAt,surveyAttributeAppearance,surveyAttributeAppearanceLastChangedAt,surveyAttributeBeard,surveyAttributeBeardLastChangedAt,surveyAttributeClothes,surveyAttributeClothesLastChangedAt,surveyAttributeFacialExpression,surveyAttributeFacialExpressionLastChangedAt,surveyAttributeGlasses,surveyAttributeGlassesLastChangedAt,surveyAttributeHair,surveyAttributeHairLastChangedAt,surveyAttributeHobbies,surveyAttributeHobbiesLastChangedAt,surveyAttributeJob,surveyAttributeJobLastChangedAt,surveyAttributePose,surveyAttributePoseLastChangedAt,surveySystemImprovement,surveySystemImprovementLastChangedAt,surveyVariety,surveyVarietyLastChangedAt,systemVariety,systemVarietyLastChangedAt
01HZSFNEB719NQGW6CTHWYK2MJ,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSFMAQQQHRT6XBHJV48DSKG,2024-06-07T14:54:28.839586+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2024-06-07T14:54:30.560296+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSFMAR8H3RXQCYKK5562K1S,2024-06-07T14:54:28.839586+01:00,248,2024-06-07T14:54:30.569392+01:00,1,2024-06-07T14:54:28.847565+01:00,01HZSFMFYRHEA212G79PEZMWHT,2024-06-07T14:54:28.839586+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSFMJ9H34TMQ6KM4NFAR8E9,2024-06-07T14:54:28.839586+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSFQQCM74M06K5SPQK9806P,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSFMAQQQHRT6XBHJV48DSKG,2024-06-07T14:55:43.636372+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2024-06-07T14:55:45.229472+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSFMAR8H3RXQCYKK5562K1S,2024-06-07T14:55:43.636372+01:00,183,2024-06-07T14:55:45.232267+01:00,1,2024-06-07T14:55:43.644935+01:00,01HZSFMFYRHEA212G79PEZMWHT,2024-06-07T14:55:43.636372+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSFMJB2FFQG9EHAENY2H59Y,2024-06-07T14:55:43.636372+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZYSZJV7FBNY3DDMRPFKS100,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSXPSZ5A7F9H696B6J3PE0,2024-06-09T16:30:59.047963+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2024-06-09T16:31:00.517212+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSXPTR5VQZ8NCNJ1VASSZY,2024-06-09T16:30:59.047963+01:00,37,2024-06-09T16:31:00.512114+01:00,1,2024-06-09T16:30:59.062695+01:00,01HZYSXVEJH9TBV0G3VVJH10Y0,2024-06-09T16:30:59.047963+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSXXZZTEXV8JYEX6356733,2024-06-09T16:30:59.047963+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZMT8S12QT0SDR5JSBD3EFHC,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T19:23:35.970139+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,2024-06-05T19:23:38.631946+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T19:23:35.970139+01:00,14,2024-06-05T19:23:38.631232+01:00,1,2024-06-05T19:23:35.975678+01:00,01HZMQQT6V2YP9J6YX4G3H07WD,2024-06-05T19:23:35.970139+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQYFNDP1HMPDHANNRBJ0A,2024-06-05T19:23:35.970139+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSK6EJ24FF95KJZB9TS5DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJTAPJW1A09GW14C8HDH3G,2024-06-07T15:56:11.842197+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,2024-06-07T15:56:25.511767+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJTAQSG36J436YAM13M893,2024-06-07T15:56:11.842197+01:00,215,2024-06-07T15:56:25.51874+01:00,1,2024-06-07T15:56:11.860645+01:00,01HZSJTHX2N4GRN34XNGATGR1Y,2024-06-07T15:56:11.842197+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJTMDBYYTFY2BVQJ4CEFZ3,2024-06-07T15:56:11.842197+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZMT3C97DKJE6D6BENQTD8F2,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T19:20:39.079406+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2024-06-05T19:20:42.112886+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T19:20:39.079406+01:00,119,2024-06-05T19:20:42.112086+01:00,1,2024-06-05T19:20:39.083609+01:00,01HZMQQT6V2YP9J6YX4G3H07WD,2024-06-05T19:20:39.079406+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQYFDMM2ZM0A6HVT6C1T7,2024-06-05T19:20:39.079406+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZN1VYANRXW721DNY9ECV1DM,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:36:24.021612+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,2024-06-05T21:36:27.058134+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:36:24.021612+01:00,220,2024-06-05T21:36:27.056221+01:00,1,2024-06-05T21:36:24.027962+01:00,01HZN00CXTZFMC12W5A0F9F7RC,2024-06-05T21:36:24.021612+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN00GQ2H31STKAZ1MT1YKK6,2024-06-05T21:36:24.021612+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSDY2QPB0CB2RVR9A3EAMEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSCSZ1N9Y1SSTM9A1T1218D,2024-06-07T14:24:14.710407+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSCSZ22KKHX4E09XHK620VB,2024-06-07T14:24:14.710407+01:00,,,1,2024-06-07T14:24:14.716536+01:00,01HZSCT2R7T6TEKQJB40EG8CH1,2024-06-07T14:24:14.710407+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSCT5333PNAP1789Q7B2H82,2024-06-07T14:24:14.710407+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSEXWP2128F4RXVTTE32H5G,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVNF9BB7BB6AT3R7V1RPB,2024-06-07T14:41:37.090296+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,2024-06-07T14:41:38.705056+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVNFPZ7DNF34SY5G0EKE6,2024-06-07T14:41:37.090296+01:00,166,2024-06-07T14:41:38.707431+01:00,1,2024-06-07T14:41:37.097642+01:00,01HZSEVW8T6D7WZ3KFC6A898PM,2024-06-07T14:41:37.090296+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVYP2DKZV11YY4T97QVW3,2024-06-07T14:41:37.090296+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSHSYH6G4MG2A9RKJ0B9RA9,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:31:53.638248+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2024-06-07T15:31:55.603196+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:31:53.638248+01:00,225,2024-06-07T15:31:55.59792+01:00,1,2024-06-07T15:31:53.654149+01:00,01HZSH62S1YVBR46FJFJ1T8WVQ,2024-06-07T15:31:53.638248+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH65EG8TW35RW4JZKDS451,2024-06-07T15:31:53.638248+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSJYZ68MF7AQEA9RS5XEK7Q,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJTAPJW1A09GW14C8HDH3G,2024-06-07T15:52:06.728949+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,2024-06-07T15:52:08.608012+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJTAQSG36J436YAM13M893,2024-06-07T15:52:06.728949+01:00,100,2024-06-07T15:52:08.614809+01:00,1,2024-06-07T15:52:06.746108+01:00,01HZSJTHX2N4GRN34XNGATGR1Y,2024-06-07T15:52:06.728949+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJTMBJ1NSMDWAE8KQH3C1R,2024-06-07T15:52:06.728949+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSM622RZVG7S4AS9JQHSE30,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSM33EY2XCHP3KBV9QTK0YY,2024-06-07T16:13:27.640575+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2024-06-07T16:13:29.070777+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSM33G3XR867PD9RPHE0PZR,2024-06-07T16:13:27.640575+01:00,179,2024-06-07T16:13:29.078799+01:00,1,2024-06-07T16:13:27.65981+01:00,01HZSM3A6Z3TC1M6YMHBNRDBP2,2024-06-07T16:13:27.640575+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSM3C6ZE3SQAF7PZCHJ7E8J,2024-06-07T16:13:27.640575+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZMXENW4VTC20KPQ7N9VQYK2,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMWBSTKCF4358NMQNRWJ72G,2024-06-05T20:19:15.07655+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,2024-06-05T20:19:20.933068+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMWBSV30XRF82ZM7CVVERGT,2024-06-05T20:19:15.07655+01:00,231,2024-06-05T20:19:20.931919+01:00,1,2024-06-05T20:19:15.083038+01:00,01HZMWJHXS3GMMP2122V26VT8Q,2024-06-05T20:19:15.07655+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMWMSD37NB3AFGEVFMACYF9,2024-06-05T20:19:15.07655+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZN1R6AKP7XNK4N4SQW3KYKG,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:34:21.139721+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,2024-06-05T21:34:34.184425+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:34:21.139721+01:00,173,2024-06-05T21:34:34.183136+01:00,1,2024-06-05T21:34:21.145449+01:00,01HZN00CXTZFMC12W5A0F9F7RC,2024-06-05T21:34:21.139721+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN00GP948E61R43KCJMPXSX,2024-06-05T21:34:21.139721+01:00,same,2024-06-05T21:34:34.17639+01:00,notChosenBetter,2024-06-05T21:34:34.173987+01:00,,,,,,,,,,,same,2024-06-05T21:34:34.177919+01:00,chosenBetter,2024-06-05T21:34:34.180426+01:00,,,,,,,,
01HZN3D5C85ENGND3EV5V1VJ7S,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN32ABZ0GWY5J96DED1P3QC,2024-06-05T22:03:16.872188+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN32ACHFC97P7HVXVAA0JRC,2024-06-05T22:03:16.872188+01:00,,,1,2024-06-05T22:03:16.877635+01:00,01HZN34YGQJVW39ZPXPZ8PDNN2,2024-06-05T22:03:16.872188+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN350MT91ZCFDDH5FG2QQJ4,2024-06-05T22:03:16.872188+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSEX5ANCZGZT9R6HQ4CGHZ2,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVNF9BB7BB6AT3R7V1RPB,2024-06-07T14:41:13.173583+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,2024-06-07T14:41:15.057661+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVNFPZ7DNF34SY5G0EKE6,2024-06-07T14:41:13.173583+01:00,189,2024-06-07T14:41:15.055254+01:00,1,2024-06-07T14:41:13.180301+01:00,01HZSEVW8T6D7WZ3KFC6A898PM,2024-06-07T14:41:13.173583+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVYNNQ06K749MJN684R43,2024-06-07T14:41:13.173583+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSEX8X6YYZZJPT8SV15KGBP,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVNF9BB7BB6AT3R7V1RPB,2024-06-07T14:41:16.838877+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2024-06-07T14:41:18.505818+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVNFPZ7DNF34SY5G0EKE6,2024-06-07T14:41:16.838877+01:00,185,2024-06-07T14:41:18.503686+01:00,1,2024-06-07T14:41:16.846683+01:00,01HZSEVW8T6D7WZ3KFC6A898PM,2024-06-07T14:41:16.838877+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVYNRT0E6C3K995QXWR3X,2024-06-07T14:41:16.838877+01:00,,,,,,,,,,,,,,,,,,,,,better,2024-06-07T14:41:22.05734+01:00,tooLittle,2024-06-07T14:41:22.055037+01:00,,
01HZSHC98D8PME9532JC3DVKZ2,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:24:25.869268+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,2024-06-07T15:24:29.496396+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:24:25.869268+01:00,129,2024-06-07T15:24:29.491472+01:00,1,2024-06-07T15:24:25.884207+01:00,01HZSH62S1YVBR46FJFJ1T8WVQ,2024-06-07T15:24:25.869268+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH65BVTFH4M3DC1S2M8J0S,2024-06-07T15:24:25.869268+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSJXN5812XZREKS9WFXEZ5W,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJTAPJW1A09GW14C8HDH3G,2024-06-07T15:51:23.68892+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,2024-06-07T15:51:48.432545+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJTAQSG36J436YAM13M893,2024-06-07T15:51:23.68892+01:00,12,2024-06-07T15:51:48.425725+01:00,1,2024-06-07T15:51:23.706049+01:00,01HZSJTHX2N4GRN34XNGATGR1Y,2024-06-07T15:51:23.68892+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJTMA69CMWV6QGD5QP91M1,2024-06-07T15:51:23.68892+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZYT8SKW9HTFT0SVSAS354MX,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:36:00.8923+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2024-06-09T16:36:02.470643+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:36:00.8923+01:00,58,2024-06-09T16:36:02.465294+01:00,1,2024-06-09T16:36:00.905663+01:00,01HZYT621AAF7NK23C713Y0YJS,2024-06-09T16:36:00.8923+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYT64EKQ726W390P0QQJCBC,2024-06-09T16:36:00.8923+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZH2GYWQAKK6RKMQTC85F00D,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:30:54.999351+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,2024-06-04T08:31:30.165994+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:30:54.999351+01:00,85,2024-06-04T08:31:30.165734+01:00,1,2024-06-04T08:30:55.002927+01:00,01HZH1NHEM4QGJ1HNF0H4YW4VD,2024-06-04T08:30:54.999351+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1NMBB2YHY62BMMA7RVF9J,2024-06-04T08:30:54.999351+01:00,,,,,,,,,,,,,,,,,,,,,somewhat,2024-06-04T08:31:30.164912+01:00,tooLittle,2024-06-04T08:31:30.165237+01:00,,
01HZSJ23FQ6GAW4Y7A7XKS79XM,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJ1KX9KV3BX2EY6VQEAB6J,2024-06-07T15:36:20.855492+01:00,Yes,2024-06-07T15:36:29.120785+01:00,Yes,2024-06-07T15:36:29.108822+01:00,Long,2024-06-07T15:36:29.115092+01:00,Sport,2024-06-07T15:36:29.126533+01:00,somewhatInfluential,2024-06-07T15:36:39.995353+01:00,somewhatInfluential,2024-06-07T15:36:39.990757+01:00,,,,,,,,,,,somewhatInfluential,2024-06-07T15:36:39.999578+01:00,somewhatInfluential,2024-06-07T15:36:40.004501+01:00,,,somewhatSimilar,2024-06-07T15:36:39.973712+01:00,somewhatSimilar,2024-06-07T15:36:39.959576+01:00,,,,,,,,,somewhatSimilar,2024-06-07T15:36:39.980911+01:00,somewhatSimilar,2024-06-07T15:36:39.986056+01:00,34,2024-06-07T15:36:40.014036+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJ1KY2QFPSG8X4JF0RDPFR,2024-06-07T15:36:20.855492+01:00,,,,,01HZSJ1WEHPHDXZQPSADGXT4GG,2024-06-07T15:36:20.855492+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJ1Z281S46P0808MKBJ890,2024-06-07T15:36:20.855492+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSJ5VETJCKJBSM4CB8ND7Y1,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJ1KX9KV3BX2EY6VQEAB6J,2024-06-07T15:38:23.707004+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2024-06-07T15:38:25.427648+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJ1KY2QFPSG8X4JF0RDPFR,2024-06-07T15:38:23.707004+01:00,222,2024-06-07T15:38:25.421758+01:00,1,2024-06-07T15:38:23.72356+01:00,01HZSJ1WEHPHDXZQPSADGXT4GG,2024-06-07T15:38:23.707004+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJ1Z67YBCREMJRNM79SQPP,2024-06-07T15:38:23.707004+01:00,,,,,,,,,,,,,,,,,,,,,notSure,2024-06-07T15:38:29.97138+01:00,tooMuch,2024-06-07T15:38:29.977012+01:00,,
