id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01HZYSF0K4Z08DBQ8PBGGN3GRB,01HZYSEPKPD3GHHF7052QZ66K2,2024-06-09T16:21:56.068568+01:00,3000,2024-06-09T16:21:56.068568+01:00,true,2024-06-09T16:29:30.774749+01:00,01HZYSEPM7WXD6S54YQBH7E31G,2024-06-09T16:21:56.068568+01:00,45,2024-06-09T16:21:56.068568+01:00,Round 45,2024-06-09T16:21:56.068568+01:00,1,2024-06-09T16:21:56.593782+01:00,true,2024-06-09T16:29:28.696319+01:00
01HZN350N2A6YPMBT3T7V6WYC3,01HZN32ABZ0GWY5J96DED1P3QC,2024-06-05T21:58:49.890194+01:00,3000,2024-06-05T21:58:49.890194+01:00,false,2024-06-05T21:58:49.890194+01:00,01HZN32ACHFC97P7HVXVAA0JRC,2024-06-05T21:58:49.890194+01:00,43,2024-06-05T21:58:49.890194+01:00,Round 43,2024-06-05T21:58:49.890194+01:00,1,2024-06-05T21:58:50.183256+01:00,false,2024-06-05T21:58:49.890194+01:00
01HZSDZZD80T7QK9KYP6B30HX3,01HZSDZN03KYPJJR9JJVJ13D2Q,2024-06-07T14:25:16.84004+01:00,3000,2024-06-07T14:25:16.84004+01:00,true,2024-06-07T14:39:56.775462+01:00,01HZSDZN0GYX9RKNV9Z23N1GZV,2024-06-07T14:25:16.84004+01:00,6,2024-06-07T14:25:16.84004+01:00,Round 6,2024-06-07T14:25:16.84004+01:00,1,2024-06-07T14:25:16.94629+01:00,true,2024-06-07T14:39:54.768709+01:00
01HZSDZZDE108H3S0KTTZKFCMN,01HZSDZN03KYPJJR9JJVJ13D2Q,2024-06-07T14:25:16.84628+01:00,3000,2024-06-07T14:25:16.84628+01:00,true,2024-06-07T14:40:06.823184+01:00,01HZSDZN0GYX9RKNV9Z23N1GZV,2024-06-07T14:25:16.84628+01:00,10,2024-06-07T14:25:16.84628+01:00,Round 10,2024-06-07T14:25:16.84628+01:00,1,2024-06-07T14:25:16.970293+01:00,true,2024-06-07T14:40:01.934902+01:00
01HZSFXJ3EESY83ZQQQ27GY4W6,01HZSFX98P79BHJFX9NNV6H575,2024-06-07T14:58:54.830975+01:00,3000,2024-06-07T14:58:54.830975+01:00,true,2024-06-07T14:59:47.480683+01:00,01HZSFX9981ZDSPX9T9XWA51S5,2024-06-07T14:58:54.830975+01:00,14,2024-06-07T14:58:54.830975+01:00,Round 14,2024-06-07T14:58:54.830975+01:00,1,2024-06-07T14:58:55.049832+01:00,true,2024-06-07T14:59:45.99235+01:00
01HZSH65C8F97P65ZQ3RPFH252,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:21:05.288059+01:00,3000,2024-06-07T15:21:05.288059+01:00,true,2024-06-07T15:24:39.62685+01:00,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:21:05.288059+01:00,23,2024-06-07T15:21:05.288059+01:00,Round 23,2024-06-07T15:21:05.288059+01:00,1,2024-06-07T15:21:05.748168+01:00,true,2024-06-07T15:24:38.111272+01:00
01HZN00GQG7HV15XSJK2C54Q6S,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:03:56.784701+01:00,3000,2024-06-05T21:03:56.784701+01:00,false,2024-06-05T21:03:56.784701+01:00,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:03:56.784701+01:00,43,2024-06-05T21:03:56.784701+01:00,Round 43,2024-06-05T21:03:56.784701+01:00,1,2024-06-05T21:03:57.067496+01:00,false,2024-06-05T21:03:56.784701+01:00
01HZYFBE2CSHVRCAQFMBSFA2RA,01HZYFAS2XKE18VZ2A5KY7B189,2024-06-09T13:25:13.036355+01:00,3000,2024-06-09T13:25:13.036355+01:00,false,2024-06-09T13:25:13.036355+01:00,01HZYFAS3B49W56082E8FY3SX3,2024-06-09T13:25:13.036355+01:00,19,2024-06-09T13:25:13.036355+01:00,Round 19,2024-06-09T13:25:13.036355+01:00,1,2024-06-09T13:25:13.24044+01:00,false,2024-06-09T13:25:13.036355+01:00
01HZKWZEK05YGFEXT3AHV2HCPA,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T10:51:41.664672+01:00,3000,2024-06-05T10:51:41.664672+01:00,true,2024-06-05T11:02:56.204152+01:00,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T10:51:41.664672+01:00,43,2024-06-05T10:51:41.664672+01:00,Round 43,2024-06-05T10:51:41.664672+01:00,1,2024-06-05T10:51:41.915321+01:00,true,2024-06-05T11:02:53.564399+01:00
01HZYFBE1BKB0DT06TVVZYNNHR,01HZYFAS2XKE18VZ2A5KY7B189,2024-06-09T13:25:13.003332+01:00,3000,2024-06-09T13:25:13.003332+01:00,true,2024-06-09T13:25:32.073854+01:00,01HZYFAS3B49W56082E8FY3SX3,2024-06-09T13:25:13.003332+01:00,1,2024-06-09T13:25:13.003332+01:00,Round 1,2024-06-09T13:25:13.003332+01:00,1,2024-06-09T13:25:13.097523+01:00,true,2024-06-09T13:25:29.923191+01:00
01J01EHY55YT9816CF92039GHF,01J01EHP1TE6CP5ZNNAD6C8FWM,2024-06-10T17:09:00.837878+01:00,3000,2024-06-10T17:09:00.837878+01:00,false,2024-06-10T17:09:00.837878+01:00,01J01EHP2EYBEMPXJG31YPDQK4,2024-06-10T17:09:00.837878+01:00,15,2024-06-10T17:09:00.837878+01:00,Round 15,2024-06-10T17:09:00.837878+01:00,1,2024-06-10T17:09:01.021965+01:00,false,2024-06-10T17:09:00.837878+01:00
01HZSH65CEX3S55FNMQA136F5Y,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:21:05.294307+01:00,3000,2024-06-07T15:21:05.294307+01:00,true,2024-06-07T15:24:41.211072+01:00,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:21:05.294307+01:00,24,2024-06-07T15:21:05.294307+01:00,Round 24,2024-06-07T15:21:05.294307+01:00,1,2024-06-07T15:21:05.760165+01:00,true,2024-06-07T15:24:39.644662+01:00
01HZSJTMDRQWCTT4N3MA4GFAZR,01HZSJTAPJW1A09GW14C8HDH3G,2024-06-07T15:49:44.632118+01:00,3000,2024-06-07T15:49:44.632118+01:00,true,2024-06-07T16:02:08.572042+01:00,01HZSJTAQSG36J436YAM13M893,2024-06-07T15:49:44.632118+01:00,31,2024-06-07T15:49:44.632118+01:00,Round 31,2024-06-07T15:49:44.632118+01:00,1,2024-06-07T15:49:45.330164+01:00,true,2024-06-07T15:58:13.831696+01:00
01HZSMQDG225F0SM6Q5HE74ACT,01HZSMQ42BM6GQDX10VVJH7SYR,2024-06-07T16:22:56.386215+01:00,3000,2024-06-07T16:22:56.386215+01:00,true,2024-06-07T16:24:08.060675+01:00,01HZSMQ43HJZ142P88TJQ91K1P,2024-06-07T16:22:56.386215+01:00,14,2024-06-07T16:22:56.386215+01:00,Round 14,2024-06-07T16:22:56.386215+01:00,1,2024-06-07T16:22:56.906481+01:00,true,2024-06-07T16:24:06.453989+01:00
01HZH1NMABQ7C56NJZ4Z7T1CT6,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:15:59.435046+01:00,3000,2024-06-04T08:15:59.435046+01:00,true,2024-06-04T08:27:31.741329+01:00,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:15:59.435046+01:00,3,2024-06-04T08:15:59.435046+01:00,Round 3,2024-06-04T08:15:59.435046+01:00,1,2024-06-04T08:15:59.519657+01:00,true,2024-06-04T08:27:29.086324+01:00
01HZN00GPS7N7TJW30PD62GDW2,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:03:56.761837+01:00,3000,2024-06-05T21:03:56.761837+01:00,true,2024-06-05T21:36:05.803098+01:00,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:03:56.761837+01:00,21,2024-06-05T21:03:56.761837+01:00,Round 21,2024-06-05T21:03:56.761837+01:00,1,2024-06-05T21:03:56.945489+01:00,true,2024-06-05T21:36:03.85536+01:00
01HZSFXJ3YN3D2XRH5T2S9WY17,01HZSFX98P79BHJFX9NNV6H575,2024-06-07T14:58:54.846941+01:00,3000,2024-06-07T14:58:54.846941+01:00,true,2024-06-07T15:00:09.376146+01:00,01HZSFX9981ZDSPX9T9XWA51S5,2024-06-07T14:58:54.846941+01:00,24,2024-06-07T14:58:54.846941+01:00,Round 24,2024-06-07T14:58:54.846941+01:00,1,2024-06-07T14:58:55.146268+01:00,true,2024-06-07T15:00:07.388243+01:00
01HZSFXJ31AFDS45KH3HB2QTDH,01HZSFX98P79BHJFX9NNV6H575,2024-06-07T14:58:54.817786+01:00,3000,2024-06-07T14:58:54.817786+01:00,true,2024-06-07T14:59:33.265329+01:00,01HZSFX9981ZDSPX9T9XWA51S5,2024-06-07T14:58:54.817786+01:00,8,2024-06-07T14:58:54.817786+01:00,Round 8,2024-06-07T14:58:54.817786+01:00,1,2024-06-07T14:58:54.996243+01:00,true,2024-06-07T14:59:30.361141+01:00
01HZYFEWKSETKHV528E7YEBJMD,01HZYFDTT3D83F64EZV1WVJXF0,2024-06-09T13:27:06.233219+01:00,3000,2024-06-09T13:27:06.233219+01:00,true,2024-06-09T13:29:55.762127+01:00,01HZYFDTTNMSZSFAQBZWDH130V,2024-06-09T13:27:06.233219+01:00,20,2024-06-09T13:27:06.233219+01:00,Round 20,2024-06-09T13:27:06.233219+01:00,1,2024-06-09T13:27:06.474177+01:00,true,2024-06-09T13:29:48.663613+01:00
01HZKWZEJGTEVGRDPKXJ389G6Q,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T10:51:41.648192+01:00,3000,2024-06-05T10:51:41.648192+01:00,true,2024-06-05T10:57:03.786707+01:00,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T10:51:41.648192+01:00,17,2024-06-05T10:51:41.648192+01:00,Round 17,2024-06-05T10:51:41.648192+01:00,1,2024-06-05T10:51:41.780111+01:00,true,2024-06-05T10:57:01.130482+01:00
01HZMQQYF27219VC1ZYD1C1A31,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T18:39:27.330564+01:00,,,true,2024-06-05T19:11:09.57449+01:00,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T18:39:27.330564+01:00,0,2024-06-05T18:39:27.330564+01:00,preRounds,2024-06-05T18:39:27.330564+01:00,3,2024-06-05T18:39:27.386884+01:00,true,2024-06-05T18:39:28.06131+01:00
01HZYFBE2Q9T4HD0QJXERJRAM5,01HZYFAS2XKE18VZ2A5KY7B189,2024-06-09T13:25:13.047103+01:00,3000,2024-06-09T13:25:13.047103+01:00,false,2024-06-09T13:25:13.047103+01:00,01HZYFAS3B49W56082E8FY3SX3,2024-06-09T13:25:13.047103+01:00,29,2024-06-09T13:25:13.047103+01:00,Round 29,2024-06-09T13:25:13.047103+01:00,1,2024-06-09T13:25:13.312419+01:00,false,2024-06-09T13:25:13.047103+01:00
01HZFFZ8D32HEAT431VMYBVVFC,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.11591+01:00,3000,2024-06-03T17:47:26.11591+01:00,true,2024-06-03T17:50:35.629707+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.11591+01:00,24,2024-06-03T17:47:26.11591+01:00,Round 24,2024-06-03T17:47:26.11591+01:00,1,2024-06-03T17:47:26.299497+01:00,true,2024-06-03T17:50:33.333452+01:00
01HZMQQYFE17EFYE9WN2J1PGZ6,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T18:39:27.342574+01:00,3000,2024-06-05T18:39:27.342574+01:00,true,2024-06-05T19:20:39.070167+01:00,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T18:39:27.342574+01:00,11,2024-06-05T18:39:27.342574+01:00,Round 11,2024-06-05T18:39:27.342574+01:00,1,2024-06-05T18:39:27.449436+01:00,true,2024-06-05T19:20:36.41907+01:00
01HZSGA4NZBT9PXMJA9NB5ZH3Q,01HZSG9T0TZBK9W6QR9KEN15FG,2024-06-07T15:05:47.071674+01:00,3000,2024-06-07T15:05:47.071674+01:00,true,2024-06-07T15:07:26.553889+01:00,01HZSG9T1GTJ9QS8TQXQF6VFJP,2024-06-07T15:05:47.071674+01:00,31,2024-06-07T15:05:47.071674+01:00,Round 31,2024-06-07T15:05:47.071674+01:00,1,2024-06-07T15:05:47.490046+01:00,true,2024-06-07T15:07:24.45186+01:00
01HZSM3C7E268EHYET0M59VEFQ,01HZSM33EY2XCHP3KBV9QTK0YY,2024-06-07T16:11:59.72638+01:00,3000,2024-06-07T16:11:59.72638+01:00,true,2024-06-07T16:13:34.027332+01:00,01HZSM33G3XR867PD9RPHE0PZR,2024-06-07T16:11:59.72638+01:00,14,2024-06-07T16:11:59.72638+01:00,Round 14,2024-06-07T16:11:59.72638+01:00,1,2024-06-07T16:12:00.22175+01:00,true,2024-06-07T16:13:32.352966+01:00
01HZYSXXZ46C1N17W0BHSE23H0,01HZYSXPSZ5A7F9H696B6J3PE0,2024-06-09T16:30:04.900408+01:00,3000,2024-06-09T16:30:04.900408+01:00,true,2024-06-09T16:30:39.626707+01:00,01HZYSXPTR5VQZ8NCNJ1VASSZY,2024-06-09T16:30:04.900408+01:00,6,2024-06-09T16:30:04.900408+01:00,Round 6,2024-06-09T16:30:04.900408+01:00,1,2024-06-09T16:30:05.141296+01:00,true,2024-06-09T16:30:38.067908+01:00
01HZKWXE0VEG6FC9E7AA3TRZAX,01HZKWX72H0EBBF5KPKPEE8638,2024-06-05T10:50:35.547308+01:00,3000,2024-06-05T10:50:35.547308+01:00,false,2024-06-05T10:50:35.547308+01:00,01HZKWX72Y12EXS3KRPV2MP4TQ,2024-06-05T10:50:35.547308+01:00,31,2024-06-05T10:50:35.547308+01:00,Round 31,2024-06-05T10:50:35.547308+01:00,1,2024-06-05T10:50:35.732179+01:00,false,2024-06-05T10:50:35.547308+01:00
01HZKWXE0VEG6FC9E7B9XNYC72,01HZKWX72H0EBBF5KPKPEE8638,2024-06-05T10:50:35.547953+01:00,3000,2024-06-05T10:50:35.547953+01:00,false,2024-06-05T10:50:35.547953+01:00,01HZKWX72Y12EXS3KRPV2MP4TQ,2024-06-05T10:50:35.547953+01:00,33,2024-06-05T10:50:35.547953+01:00,Round 33,2024-06-05T10:50:35.547953+01:00,1,2024-06-05T10:50:35.742139+01:00,false,2024-06-05T10:50:35.547953+01:00
01HZMWMSDAFWZFJ541GQ4XJ80V,01HZMWBSTKCF4358NMQNRWJ72G,2024-06-05T20:05:06.730818+01:00,3000,2024-06-05T20:05:06.730818+01:00,true,2024-06-05T20:22:11.616224+01:00,01HZMWBSV30XRF82ZM7CVVERGT,2024-06-05T20:05:06.730818+01:00,44,2024-06-05T20:05:06.730818+01:00,Round 44,2024-06-05T20:05:06.730818+01:00,1,2024-06-05T20:05:06.994611+01:00,true,2024-06-05T20:22:08.405781+01:00
01HZSDZZCY1M32KA9XCMPKKFKZ,01HZSDZN03KYPJJR9JJVJ13D2Q,2024-06-07T14:25:16.830562+01:00,,,true,2024-06-07T14:25:35.370925+01:00,01HZSDZN0GYX9RKNV9Z23N1GZV,2024-06-07T14:25:16.830562+01:00,0,2024-06-07T14:25:16.830562+01:00,preRounds,2024-06-07T14:25:16.830562+01:00,3,2024-06-07T14:25:16.908669+01:00,true,2024-06-07T14:25:17.78751+01:00
01HZSFXJ4SJ9H5B0XYMBJ0PDTG,01HZSFX98P79BHJFX9NNV6H575,2024-06-07T14:58:54.873516+01:00,3000,2024-06-07T14:58:54.873516+01:00,false,2024-06-07T14:58:54.873516+01:00,01HZSFX9981ZDSPX9T9XWA51S5,2024-06-07T14:58:54.873516+01:00,37,2024-06-07T14:58:54.873516+01:00,Round 37,2024-06-07T14:58:54.873516+01:00,1,2024-06-07T14:58:55.282043+01:00,false,2024-06-07T14:58:54.873516+01:00
01HZYFBE23EHXR13X78SMAK29M,01HZYFAS2XKE18VZ2A5KY7B189,2024-06-09T13:25:13.02761+01:00,3000,2024-06-09T13:25:13.02761+01:00,true,2024-06-09T13:26:10.341117+01:00,01HZYFAS3B49W56082E8FY3SX3,2024-06-09T13:25:13.02761+01:00,12,2024-06-09T13:25:13.02761+01:00,Round 12,2024-06-09T13:25:13.02761+01:00,1,2024-06-09T13:25:13.188873+01:00,true,2024-06-09T13:26:08.401473+01:00
01J01EHY61QYB64N1XR253FRK3,01J01EHP1TE6CP5ZNNAD6C8FWM,2024-06-10T17:09:00.865373+01:00,3000,2024-06-10T17:09:00.865373+01:00,false,2024-06-10T17:09:00.865373+01:00,01J01EHP2EYBEMPXJG31YPDQK4,2024-06-10T17:09:00.865373+01:00,36,2024-06-10T17:09:00.865373+01:00,Round 36,2024-06-10T17:09:00.865373+01:00,1,2024-06-10T17:09:01.181441+01:00,false,2024-06-10T17:09:00.865373+01:00
01HZSJTMFWBEQT5CE8N81FCKKR,01HZSJTAPJW1A09GW14C8HDH3G,2024-06-07T15:49:44.700556+01:00,3000,2024-06-07T15:49:44.700556+01:00,false,2024-06-07T15:49:44.700556+01:00,01HZSJTAQSG36J436YAM13M893,2024-06-07T15:49:44.700556+01:00,48,2024-06-07T15:49:44.700556+01:00,Round 48,2024-06-07T15:49:44.700556+01:00,1,2024-06-07T15:49:45.599471+01:00,false,2024-06-07T15:49:44.700556+01:00
01J01EHY5S70XN93263TFH7JGN,01J01EHP1TE6CP5ZNNAD6C8FWM,2024-06-10T17:09:00.858019+01:00,3000,2024-06-10T17:09:00.858019+01:00,false,2024-06-10T17:09:00.858019+01:00,01J01EHP2EYBEMPXJG31YPDQK4,2024-06-10T17:09:00.858019+01:00,30,2024-06-10T17:09:00.858019+01:00,Round 30,2024-06-10T17:09:00.858019+01:00,1,2024-06-10T17:09:01.140826+01:00,false,2024-06-10T17:09:00.858019+01:00
01HZKWZEJBB956SYWK58NB8Q5N,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T10:51:41.643373+01:00,3000,2024-06-05T10:51:41.643373+01:00,true,2024-06-05T10:56:32.202464+01:00,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T10:51:41.643373+01:00,9,2024-06-05T10:51:41.643373+01:00,Round 9,2024-06-05T10:51:41.643373+01:00,1,2024-06-05T10:51:41.733393+01:00,true,2024-06-05T10:56:29.528351+01:00
01HZSGTG143ZVSXBTNJ5GTX2M6,01HZSGT7QNTFC0VX4G50G6AAAC,2024-06-07T15:14:42.980832+01:00,3000,2024-06-07T15:14:42.980832+01:00,true,2024-06-07T15:16:36.979165+01:00,01HZSGT7RC0HKT1MN5HQC4EGMK,2024-06-07T15:14:42.980832+01:00,36,2024-06-07T15:14:42.980832+01:00,Round 36,2024-06-07T15:14:42.980832+01:00,1,2024-06-07T15:14:43.464614+01:00,true,2024-06-07T15:16:35.242857+01:00
01HZSCT53DFBKGCT6DTVYQP3T3,01HZSCSZ1N9Y1SSTM9A1T1218D,2024-06-07T14:04:37.485203+01:00,3000,2024-06-07T14:04:37.485203+01:00,false,2024-06-07T14:04:37.485203+01:00,01HZSCSZ22KKHX4E09XHK620VB,2024-06-07T14:04:37.485203+01:00,18,2024-06-07T14:04:37.485203+01:00,Round 18,2024-06-07T14:04:37.485203+01:00,1,2024-06-07T14:04:37.641035+01:00,false,2024-06-07T14:04:37.485203+01:00
01HZSH65ARPRRHRQTJ37XYSBK7,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:21:05.240525+01:00,3000,2024-06-07T15:21:05.240525+01:00,true,2024-06-07T15:24:03.07433+01:00,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:21:05.240525+01:00,9,2024-06-07T15:21:05.240525+01:00,Round 9,2024-06-07T15:21:05.240525+01:00,1,2024-06-07T15:21:05.546403+01:00,true,2024-06-07T15:24:01.335961+01:00
01HZSCT52WSDQXS2R4JKB62Q4E,01HZSCSZ1N9Y1SSTM9A1T1218D,2024-06-07T14:04:37.468437+01:00,,,true,2024-06-07T14:04:55.880402+01:00,01HZSCSZ22KKHX4E09XHK620VB,2024-06-07T14:04:37.468437+01:00,0,2024-06-07T14:04:37.468437+01:00,preRounds,2024-06-07T14:04:37.468437+01:00,3,2024-06-07T14:04:37.526305+01:00,true,2024-06-07T14:04:38.388142+01:00
01HZHCPG8RC1XDBB7V5DMJRZVQ,01HZHCJP1MENGDSFT8ZG4AQFNY,2024-06-04T11:28:42.392224+01:00,3000,2024-06-04T11:28:42.392224+01:00,false,2024-06-04T11:28:42.392224+01:00,01HZHCJP21JVY94168DC87KCRP,2024-06-04T11:28:42.392224+01:00,2,2024-06-04T11:28:42.392224+01:00,Round 2,2024-06-04T11:28:42.392224+01:00,1,2024-06-04T11:28:42.448205+01:00,false,2024-06-04T11:28:42.392224+01:00
01HZSCT5304PCK2PJKC9QBVR44,01HZSCSZ1N9Y1SSTM9A1T1218D,2024-06-07T14:04:37.47298+01:00,3000,2024-06-07T14:04:37.47298+01:00,true,2024-06-07T14:24:09.340152+01:00,01HZSCSZ22KKHX4E09XHK620VB,2024-06-07T14:04:37.47298+01:00,5,2024-06-07T14:04:37.47298+01:00,Round 5,2024-06-07T14:04:37.47298+01:00,1,2024-06-07T14:04:37.555468+01:00,true,2024-06-07T14:19:25.981686+01:00
01HZSCT53Y9TGTXV5F94X4GV7P,01HZSCSZ1N9Y1SSTM9A1T1218D,2024-06-07T14:04:37.502606+01:00,3000,2024-06-07T14:04:37.502606+01:00,false,2024-06-07T14:04:37.502606+01:00,01HZSCSZ22KKHX4E09XHK620VB,2024-06-07T14:04:37.502606+01:00,38,2024-06-07T14:04:37.502606+01:00,Round 38,2024-06-07T14:04:37.502606+01:00,1,2024-06-07T14:04:37.75675+01:00,false,2024-06-07T14:04:37.502606+01:00
01HZSCT5416DXB1RTZAQWA5XZN,01HZSCSZ1N9Y1SSTM9A1T1218D,2024-06-07T14:04:37.505398+01:00,3000,2024-06-07T14:04:37.505398+01:00,false,2024-06-07T14:04:37.505398+01:00,01HZSCSZ22KKHX4E09XHK620VB,2024-06-07T14:04:37.505398+01:00,40,2024-06-07T14:04:37.505398+01:00,Round 40,2024-06-07T14:04:37.505398+01:00,1,2024-06-07T14:04:37.767878+01:00,false,2024-06-07T14:04:37.505398+01:00
01HZSJTMEN8HB8BYSHETQ6DTD3,01HZSJTAPJW1A09GW14C8HDH3G,2024-06-07T15:49:44.661799+01:00,3000,2024-06-07T15:49:44.661799+01:00,true,2024-06-07T16:03:52.162822+01:00,01HZSJTAQSG36J436YAM13M893,2024-06-07T15:49:44.661799+01:00,38,2024-06-07T15:49:44.661799+01:00,Round 38,2024-06-07T15:49:44.661799+01:00,1,2024-06-07T15:49:45.438405+01:00,true,2024-06-07T16:02:33.071636+01:00
01HZSCT537MEHK9W9RWZCKQHZM,01HZSCSZ1N9Y1SSTM9A1T1218D,2024-06-07T14:04:37.479868+01:00,3000,2024-06-07T14:04:37.479868+01:00,false,2024-06-07T14:04:37.479868+01:00,01HZSCSZ22KKHX4E09XHK620VB,2024-06-07T14:04:37.479868+01:00,13,2024-06-07T14:04:37.479868+01:00,Round 13,2024-06-07T14:04:37.479868+01:00,1,2024-06-07T14:04:37.611452+01:00,false,2024-06-07T14:04:37.479868+01:00
01HZYFEWMN8NPJ4VBHV1W0V830,01HZYFDTT3D83F64EZV1WVJXF0,2024-06-09T13:27:06.261932+01:00,3000,2024-06-09T13:27:06.261932+01:00,true,2024-06-09T16:21:44.912219+01:00,01HZYFDTTNMSZSFAQBZWDH130V,2024-06-09T13:27:06.261932+01:00,40,2024-06-09T13:27:06.261932+01:00,Round 40,2024-06-09T13:27:06.261932+01:00,1,2024-06-09T13:27:06.642827+01:00,true,2024-06-09T13:30:59.281761+01:00
01HZHCNETSY9NXZC76G8KCAA0P,01HZHCJCJ6FEFEZ7D15KFFM0EP,2024-06-04T11:28:08.153048+01:00,3000,2024-06-04T11:28:08.153048+01:00,true,2024-06-04T11:35:50.098078+01:00,01HZHCJCJVC2B3XPR9E4DREYWS,2024-06-04T11:28:08.153048+01:00,9,2024-06-04T11:28:08.153048+01:00,Round 9,2024-06-04T11:28:08.153048+01:00,1,2024-06-04T11:28:08.251951+01:00,true,2024-06-04T11:35:11.611312+01:00
01HZN00GP3034QZMCNJZR699G6,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:03:56.73959+01:00,,,true,2024-06-05T21:32:01.28645+01:00,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:03:56.73959+01:00,0,2024-06-05T21:03:56.73959+01:00,preRounds,2024-06-05T21:03:56.73959+01:00,3,2024-06-05T21:03:56.813551+01:00,true,2024-06-05T21:03:57.681062+01:00
01HZN00GQB3M3PP8Q634D13H2K,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:03:56.779873+01:00,3000,2024-06-05T21:03:56.779873+01:00,false,2024-06-05T21:03:56.779873+01:00,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:03:56.779873+01:00,38,2024-06-05T21:03:56.779873+01:00,Round 38,2024-06-05T21:03:56.779873+01:00,1,2024-06-05T21:03:57.040765+01:00,false,2024-06-05T21:03:56.779873+01:00
01HZSM3CAT32XZJS2TQD4PQGGG,01HZSM33EY2XCHP3KBV9QTK0YY,2024-06-07T16:11:59.834707+01:00,3000,2024-06-07T16:11:59.834707+01:00,true,2024-06-07T16:22:00.091465+01:00,01HZSM33G3XR867PD9RPHE0PZR,2024-06-07T16:11:59.834707+01:00,35,2024-06-07T16:11:59.834707+01:00,Round 35,2024-06-07T16:11:59.834707+01:00,1,2024-06-07T16:12:00.596899+01:00,true,2024-06-07T16:21:58.191574+01:00
01HZMYB1FBPVNM13CZVS9X0CMA,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:34:44.45964+01:00,3000,2024-06-05T20:34:44.45964+01:00,true,2024-06-05T20:54:11.342691+01:00,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:34:44.45964+01:00,46,2024-06-05T20:34:44.45964+01:00,Round 46,2024-06-05T20:34:44.45964+01:00,1,2024-06-05T20:34:44.755965+01:00,true,2024-06-05T20:54:08.602033+01:00
01HZHCPG9DQDN80JTRQZZ05GF1,01HZHCJP1MENGDSFT8ZG4AQFNY,2024-06-04T11:28:42.413469+01:00,3000,2024-06-04T11:28:42.413469+01:00,false,2024-06-04T11:28:42.413469+01:00,01HZHCJP21JVY94168DC87KCRP,2024-06-04T11:28:42.413469+01:00,43,2024-06-04T11:28:42.413469+01:00,Round 43,2024-06-04T11:28:42.413469+01:00,1,2024-06-04T11:28:42.642722+01:00,false,2024-06-04T11:28:42.413469+01:00
01HZHCPG93SGQR95Y11EGSQV07,01HZHCJP1MENGDSFT8ZG4AQFNY,2024-06-04T11:28:42.403774+01:00,3000,2024-06-04T11:28:42.403774+01:00,false,2024-06-04T11:28:42.403774+01:00,01HZHCJP21JVY94168DC87KCRP,2024-06-04T11:28:42.403774+01:00,23,2024-06-04T11:28:42.403774+01:00,Round 23,2024-06-04T11:28:42.403774+01:00,1,2024-06-04T11:28:42.54962+01:00,false,2024-06-04T11:28:42.403774+01:00
01HZHD2T2NJWMHTQGMW1PXG71Z,01HZHCJTZ02E2HB1TF67XQZQEB,2024-06-04T11:35:25.653268+01:00,3000,2024-06-04T11:35:25.653268+01:00,false,2024-06-04T11:35:25.653268+01:00,01HZHCJTZAKYGS2K0FNHA9EKRR,2024-06-04T11:35:25.653268+01:00,35,2024-06-04T11:35:25.653268+01:00,Round 35,2024-06-04T11:35:25.653268+01:00,1,2024-06-04T11:35:25.856235+01:00,false,2024-06-04T11:35:25.653268+01:00
